mav1,rms1,zc1,wl1,ssc1,mav_slope1,ar_coeff1,psd1,mav2,rms2,zc2,wl2,ssc2,mav_slope2,ar_coeff2,psd2,label
8.122,22.2421222009052,0.233,10938,0.269,10.9489489489489,0.13385122922924,0.26953125,1.473,2.68495810023173,0.305,2095,0.361,2.0970970970971,0.104476510822403,0.19921875,front
3.826,12.5770425776492,0.1555,4895,0.1905,4.8998998998999,0.130182739805085,0.28125,0.94,2.20590117639028,0.2465,1470,0.3045,1.47147147147147,-0.0195966654583801,0.26171875,front
10.137,25.3256589252876,0.202,12940,0.242,12.952952952953,0.17257392294295,0.2265625,1.926,3.80841174244592,0.333,2782,0.39,2.78478478478478,0.0961111680105831,0.26171875,front
15.164,37.3283806238631,0.2415,18923,0.2795,18.9419419419419,0.201600131590752,0.21875,1.881,3.58427119509671,0.328,2676,0.3965,2.67867867867868,0.102823814753912,0.1796875,front
12.035,29.3464989393965,0.226,14630,0.278,14.6446446446446,0.193981068606154,0.203125,1.652,3.5709942593065,0.3115,2453,0.3705,2.45545545545546,0.125837071706749,0.16796875,front
10.368,27.5451266107092,0.208,13056,0.2425,13.0690690690691,0.155999151163378,0.265625,1.534,2.9748949561287,0.296,2142,0.3495,2.14414414414414,0.130626819139754,0.2265625,front
16.43,36.1928169669066,0.2625,21190,0.2935,21.2112112112112,0.140525119993791,0.23828125,2.345,4.45005617942066,0.3595,3110,0.4075,3.11311311311311,0.24443976765721,0.171875,front
14.47,37.6502589632528,0.234,18075,0.264,18.0930930930931,0.245683712931339,0.21875,2.199,4.20059519592165,0.347,2954,0.412,2.95695695695696,0.170116583569494,0.21875,front
3.947,14.3156208387901,0.2065,4977,0.2605,4.98198198198198,0.149211171924337,0.30859375,1.66,3.17395652144134,0.3405,2301,0.406,2.3033033033033,0.17618852484265,0.1796875,front
7.045,17.419557973726,0.235,9706,0.274,9.71571571571572,0.111496624495699,0.25,3.555,5.65022123460666,0.3975,4669,0.4475,4.67367367367367,0.207618056299384,0.23828125,front
6.445,14.6370420509063,0.234,8198,0.2725,8.20620620620621,0.204324175452343,0.19921875,2.969,4.83952477005749,0.402,4024,0.454,4.02802802802803,0.139794800638248,0.2890625,front
6.531,13.8599062045888,0.2595,8064,0.3055,8.07207207207207,0.200115985202335,0.19921875,2.937,4.80468521341409,0.4,3936,0.454,3.93993993993994,0.171070097932082,0.21875,front
8.017,17.8280397127671,0.2695,9993,0.3155,10.003003003003,0.169174920836562,0.23046875,2.904,5.16778482524186,0.3875,4004,0.443,4.00800800800801,0.0912108782749728,0.28125,front
10.887,21.3661648407008,0.3535,13776,0.4095,13.7897897897898,0.222982190695942,0.15625,2.307,4.38577245191768,0.359,3279,0.422,3.28228228228228,0.127709072117555,0.21875,front
5.208,11.3604577372569,0.247,6519,0.287,6.52552552552553,0.195577140776276,0.2578125,2.071,4.17025179095939,0.325,2772,0.385,2.77477477477477,0.149100060275333,0.16796875,front
8.469,19.312301778918,0.2395,10394,0.2715,10.4044044044044,0.255274446007789,0.171875,2.543,4.67193749958195,0.3335,3547,0.3975,3.55055055055055,0.123398575092535,0.234375,front
5.026,10.1811590695755,0.3105,6533,0.365,6.53953953953954,0.199757273668362,0.2578125,2.382,4.24499705535823,0.361,3442,0.4135,3.44544544544545,0.0514419982175278,0.26171875,front
3.055,7.90676925172349,0.2595,3939,0.3115,3.94294294294294,0.176982593394387,0.25390625,2.021,3.75433083251863,0.334,2803,0.3905,2.80580580580581,0.121849261838222,0.28515625,front
6.506,13.305788214157,0.296,8087,0.348,8.0950950950951,0.242110461533514,0.17578125,2.151,3.46886148469494,0.368,2863,0.423,2.86586586586587,0.163011521322144,0.26953125,front
9.184,19.7082723748176,0.272,12086,0.323,12.0980980980981,0.155628890129248,0.21875,2.539,4.42843087334555,0.3725,3573,0.4245,3.57657657657658,0.0427306643886562,0.2734375,front
10.088,22.8927936259426,0.265,13104,0.3095,13.1171171171171,0.1590987494361,0.23046875,3.567,5.55436765077718,0.392,4778,0.4385,4.78278278278278,0.161842376616751,0.25390625,front
8.09,17.8551393161745,0.2425,10503,0.2845,10.5135135135135,0.176795017849281,0.234375,2.652,4.6617593245469,0.3495,3476,0.411,3.47947947947948,0.211615005238122,0.1953125,front
8.296,20.3165449818615,0.231,10436,0.27,10.4464464464464,0.196162896751413,0.19921875,2.485,4.21580360073854,0.386,3414,0.4455,3.41741741741742,0.134706279540851,0.1875,front
5.57,12.0218135071211,0.283,7504,0.3295,7.51151151151151,0.128827336574612,0.2578125,3.151,4.85396744941702,0.4105,4256,0.4605,4.26026026026026,0.130936219246515,0.1796875,front
6.37,14.4955855349137,0.254,8466,0.291,8.47447447447447,0.11548788347998,0.25390625,2.305,3.90653298974935,0.387,3148,0.4525,3.15115115115115,0.11801317850274,0.203125,front
7.066,16.2252889034371,0.231,9138,0.2705,9.14714714714715,0.19647257237674,0.1953125,2.19,3.9319206502675,0.3305,2975,0.389,2.97797797797798,0.122250872412094,0.2890625,front
11.401,26.4503875207907,0.2685,14717,0.312,14.7317317317317,0.120754122033386,0.171875,3.254,5.23793852579428,0.378,4405,0.433,4.40940940940941,0.145477753464624,0.23046875,front
5.928,13.3417390170847,0.283,7584,0.33,7.59159159159159,0.240668488879002,0.20703125,2.87,4.39704446190848,0.395,3896,0.4435,3.8998998998999,0.166078925664121,0.21484375,front
10.259,21.7687620226783,0.314,13600,0.3795,13.6136136136136,0.129952599108255,0.25,4.026,6.13318840408478,0.433,5260,0.4735,5.26526526526527,0.142507527475125,0.1953125,front
7.315,17.2149063314327,0.2185,9331,0.2615,9.34034034034034,0.102920710284205,0.28515625,1.862,3.53355345226303,0.336,2662,0.394,2.66466466466466,0.0919712751960744,0.26953125,front
7.577,17.3935907736154,0.281,9792,0.331,9.8018018018018,0.1639030168988,0.26171875,2.466,4.33451266003457,0.388,3434,0.4445,3.43743743743744,0.0874463241485442,0.22265625,front
5.322,13.0990075959975,0.237,7026,0.278,7.03303303303303,0.155103100572136,0.234375,1.613,3.14849170238703,0.3165,2311,0.379,2.31331331331331,0.063754238527396,0.2421875,front
6.833,15.5212435068844,0.2995,8869,0.3465,8.87787787787788,0.141951771069674,0.17578125,2.115,4.04190549122564,0.3345,2890,0.3895,2.89289289289289,0.147658076389541,0.2265625,front
6.497,14.4621920883385,0.285,8158,0.332,8.16616616616617,0.241986755127195,0.203125,1.931,4.02554344157407,0.299,2519,0.354,2.52152152152152,0.106391550509054,0.2890625,front
7.2,16.0713409521421,0.3225,9412,0.3815,9.42142142142142,0.147273556891764,0.17578125,2.159,3.94170014080219,0.3545,3035,0.4135,3.03803803803804,0.0324324832776189,0.28125,front
7.799,16.527280478046,0.2925,9938,0.3355,9.94794794794795,0.198944327608587,0.19140625,2.38,4.35660418215839,0.316,3278,0.371,3.28128128128128,0.105273509320564,0.2265625,front
4.807,10.3209980137582,0.3195,6272,0.3755,6.27827827827828,0.154166975054996,0.26171875,2.718,4.38178046004133,0.405,3857,0.454,3.86086086086086,0.142198686230663,0.27734375,front
5.824,14.0022141106326,0.312,7756,0.374,7.76376376376376,0.116676830891215,0.2578125,3.154,4.8822126131499,0.4075,4233,0.458,4.23723723723724,0.191767279262063,0.19140625,front
5.106,13.6841514168764,0.233,6918,0.273,6.92492492492493,0.186410797655903,0.1875,2.529,4.55137341909011,0.3845,3457,0.4405,3.46046046046046,0.0966931255026751,0.2890625,front
10.67,24.523050381223,0.3565,14229,0.405,14.2432432432432,0.0981533341279088,0.2734375,3.425,5.33582233587289,0.399,4665,0.452,4.66966966966967,0.133869663192827,0.25390625,front
8.113,15.3507980248585,0.358,10565,0.403,10.5755755755756,0.14653644499829,0.21875,3.477,5.58005376318186,0.4235,4867,0.469,4.87187187187187,0.0955446048423451,0.2109375,front
4.391,13.1959463472689,0.222,5751,0.2745,5.75675675675676,0.142666045700015,0.2421875,2.851,4.70138277531196,0.3765,3710,0.427,3.71371371371371,0.237202958163336,0.1484375,front
5.267,11.2710691595784,0.3,6747,0.355,6.75375375375375,0.236577954565031,0.2109375,3.874,6.44716992175637,0.39,5304,0.429,5.30930930930931,0.160069139525433,0.1875,front
3.522,9.15325078865427,0.1975,4502,0.244,4.50650650650651,0.238236429421348,0.25,11.472,29.5828328596164,0.302,14610,0.3605,14.6246246246246,0.19432154665035,0.203125,left
2.998,7.89645490077668,0.199,3942,0.242,3.94594594594595,0.18944454164585,0.19921875,14.598,36.1390924069767,0.3435,18709,0.402,18.7277277277277,0.192602026373156,0.21875,left
2.286,5.73480601241228,0.185,2904,0.226,2.90690690690691,0.219158579140794,0.2109375,12.684,32.1165689325619,0.3385,15577,0.405,15.5925925925926,0.273158076490473,0.1640625,left
3.738,7.12193793851084,0.3435,4703,0.4025,4.70770770770771,0.281991420152685,0.1640625,13.309,32.4677840327916,0.359,16300,0.409,16.3163163163163,0.254559589351762,0.20703125,left
2.965,5.99791630485121,0.264,3925,0.307,3.92892892892893,0.189607920364064,0.1953125,18.809,42.8068802881032,0.3235,23406,0.373,23.4294294294294,0.219465569868817,0.24609375,left
3.956,7.00828081629154,0.386,5165,0.436,5.17017017017017,0.203297137571098,0.23828125,17.485,39.1089887366063,0.364,22169,0.411,22.1911911911912,0.218474792910765,0.2265625,left
2.827,5.16497821873432,0.3435,3585,0.406,3.58858858858859,0.228488166135245,0.16796875,8.783,23.2894181979714,0.369,11113,0.433,11.1241241241241,0.174245136669442,0.24609375,left
3.104,6.16749543980375,0.2695,3998,0.3175,4.002002002002,0.211022194895776,0.24609375,16.781,42.2914766826603,0.3245,19697,0.3945,19.7167167167167,0.302536893305555,0.234375,left
3.649,6.06951398383759,0.3845,4717,0.4325,4.72172172172172,0.219982404295157,0.203125,14.456,37.9726217161786,0.333,17990,0.397,18.008008008008,0.229422094922837,0.21484375,left
3.907,7.06321456562095,0.3895,5021,0.446,5.02602602602603,0.215565998279314,0.21484375,12.612,34.6173078098225,0.346,15782,0.41,15.7977977977978,0.232482066404411,0.1875,left
4.805,8.03349239123309,0.39,6115,0.439,6.12112112112112,0.229247989954059,0.1640625,13.948,33.293362701896,0.355,17523,0.41,17.5405405405405,0.211409276792261,0.23046875,left
4.73,9.01620762848771,0.3085,5970,0.3565,5.97597597597598,0.234695952528763,0.2109375,10.144,25.9524950630956,0.353,12902,0.4115,12.9149149149149,0.217856937634079,0.2109375,left
2.019,4.61378369670708,0.1925,2564,0.2325,2.56656656656657,0.229765549996706,0.234375,13.018,29.6481365350337,0.3275,15783,0.3925,15.7987987987988,0.266384448701917,0.20703125,left
1.957,5.32024435529046,0.1585,2387,0.1995,2.38938938938939,0.277542918193112,0.19921875,13.13,35.7899986029617,0.293,16886,0.346,16.9029029029029,0.206877028669555,0.22265625,left
2.043,4.71646053730973,0.198,2618,0.2305,2.62062062062062,0.12416174790406,0.2734375,12.32,31.8518131352047,0.351,16046,0.4125,16.0620620620621,0.210863159913596,0.1796875,left
2.511,6.24011217847885,0.192,3208,0.232,3.21121121121121,0.230943837613144,0.171875,17.005,45.1934840436097,0.318,21632,0.3785,21.6536536536536,0.209458037007875,0.2265625,left
1.686,4.24970587217516,0.2045,2339,0.2475,2.34134134134134,0.138887495118411,0.1875,16.266,40.5916001162802,0.267,20281,0.326,20.3013013013013,0.24948159624556,0.1796875,left
2.616,6.39734319854735,0.214,3399,0.258,3.4024024024024,0.193730818337332,0.2265625,17.87,42.9509953318896,0.317,22487,0.372,22.5095095095095,0.149299082888084,0.26171875,left
3.917,10.9478308353756,0.185,4876,0.227,4.88088088088088,0.28378022723362,0.17578125,14.304,34.2974634630609,0.323,17692,0.383,17.7097097097097,0.222058053504206,0.1640625,left
1.78,4.89550814522864,0.1725,2355,0.209,2.35735735735736,0.184251024941732,0.22265625,10.448,29.3154907855898,0.3165,13669,0.3765,13.6826826826827,0.181127419112662,0.24609375,left
1.798,4.6041285820446,0.164,2248,0.198,2.25025025025025,0.237904616004716,0.19921875,13.034,32.9832381672873,0.3075,16096,0.3705,16.1121121121121,0.26065065950835,0.20703125,left
2.237,5.70692561717778,0.187,2875,0.218,2.87787787787788,0.230530283436043,0.21875,15.106,36.955594975592,0.325,19598,0.384,19.6176176176176,0.197187796894923,0.22265625,left
1.721,4.68454907114868,0.188,2223,0.233,2.22522522522523,0.253013842692635,0.1953125,14.041,36.694727141648,0.338,17217,0.399,17.2342342342342,0.226203553247653,0.2265625,left
1.695,4.8757563515828,0.1545,2308,0.1925,2.31031031031031,0.135320150038237,0.2421875,10.009,28.6108545835318,0.2895,12224,0.3635,12.2362362362362,0.272365352993326,0.19140625,left
2.804,7.47823508590095,0.16,3482,0.192,3.48548548548549,0.274031316258889,0.1953125,11.92,31.292682850788,0.299,15004,0.368,15.019019019019,0.255306186548708,0.16015625,left
2.867,7.17209871655431,0.169,3438,0.203,3.44144144144144,0.25474798013277,0.2265625,12.991,36.4500068587099,0.278,16176,0.338,16.1921921921922,0.241244169798037,0.1796875,left
2.267,6.0607755279337,0.146,2872,0.181,2.87487487487487,0.24163556586384,0.17578125,11.805,29.7714124622934,0.301,14312,0.36,14.3263263263263,0.27102104934689,0.21484375,left
1.886,4.96789693934969,0.16,2378,0.191,2.38038038038038,0.22978007472962,0.2265625,11.655,32.9384729457818,0.285,14946,0.3565,14.960960960961,0.186499522106272,0.23046875,left
2.187,6.01107311550941,0.1445,2731,0.1745,2.73373373373373,0.297685839359049,0.2109375,12.776,33.5214558156414,0.286,15846,0.345,15.8618618618619,0.248925332596894,0.1796875,left
1.296,3.43307442389471,0.1595,1728,0.197,1.72972972972973,0.169899444025393,0.2578125,9.436,24.5766555902141,0.3315,12115,0.398,12.1271271271271,0.185563376054327,0.2109375,left
2.066,5.53172667437573,0.1745,2711,0.2215,2.71371371371371,0.214182464389861,0.203125,12.915,33.6492644793315,0.3175,14901,0.374,14.9159159159159,0.335663275965706,0.15625,left
4.085,9.4792932225984,0.2075,4922,0.2555,4.92692692692693,0.301194497739267,0.18359375,9.448,26.1262703040445,0.3335,11232,0.3985,11.2432432432432,0.30856446131923,0.1640625,left
2.523,5.97620280780363,0.183,3129,0.224,3.13213213213213,0.272760410641998,0.171875,11.942,30.9615891065042,0.32,14227,0.375,14.2412412412412,0.271877967017417,0.21484375,left
1.446,4.29441497761919,0.1605,1952,0.2055,1.95395395395395,0.201008567400499,0.1796875,9.068,28.2779772968294,0.3125,11587,0.38,11.5985985985986,0.226559579018931,0.19921875,left
3.123,7.84735624271003,0.228,3860,0.2705,3.86386386386386,0.186173731650626,0.23828125,12.805,32.959020009703,0.32,14771,0.377,14.7857857857858,0.324953511684604,0.16796875,left
2.536,5.69754333024331,0.191,3110,0.224,3.11311311311311,0.229243496424601,0.15234375,11.418,31.1825271586509,0.326,14453,0.389,14.4674674674675,0.186844141560727,0.22265625,left
1.649,4.52736126236906,0.213,2223,0.265,2.22522522522523,0.208613667958331,0.1640625,9.853,27.4642494891086,0.312,11312,0.368,11.3233233233233,0.352647977196358,0.18359375,left
1.68,4.23839592298785,0.195,2276,0.236,2.27827827827828,0.181341864356245,0.171875,8.603,22.8742431568784,0.3435,10396,0.408,10.4064064064064,0.283476440724771,0.1875,left
4.064,8.27405583737504,0.248,5123,0.297,5.12812812812813,0.20026027865592,0.23046875,16.566,35.1230408706308,0.327,19717,0.387,19.7367367367367,0.24806254587878,0.25390625,left
3.148,7.11364885273374,0.218,4136,0.26,4.14014014014014,0.154929968186821,0.234375,11.282,27.3308616768663,0.324,14250,0.39,14.2642642642643,0.2342584689039,0.171875,left
3.795,7.83868611439443,0.3095,4808,0.3545,4.81281281281281,0.241871186030209,0.21484375,9.936,26.0672207954741,0.3415,12225,0.3925,12.2372372372372,0.252342992675128,0.16796875,left
2.154,4.72779018146956,0.2395,2813,0.283,2.81581581581582,0.208293211102861,0.2578125,12.489,29.5380263389415,0.3265,15060,0.3865,15.0750750750751,0.264823967756225,0.15234375,left
1.505,3.64568237782723,0.181,1923,0.223,1.92492492492493,0.21892168473928,0.1640625,8.247,21.8727913170679,0.342,9980,0.409,9.98998998998999,0.293848244044978,0.1796875,left
2.788,6.30301515149694,0.2,3580,0.229,3.58358358358358,0.23578258795739,0.203125,14.283,33.6061452713637,0.338,17617,0.393,17.6346346346346,0.264917359249126,0.1875,left
1.687,3.87078803346295,0.203,2253,0.248,2.25525525525526,0.118084763837839,0.20703125,12.521,29.7675494456631,0.307,14846,0.371,14.8608608608609,0.235492740738018,0.171875,left
2.272,5.55175647880921,0.206,3004,0.254,3.00700700700701,0.225528153815804,0.1796875,12.903,32.5658563529351,0.333,15169,0.39,15.1841841841842,0.30634068252542,0.1796875,left
6.609,15.8096489524594,0.2245,8837,0.2605,8.84584584584585,0.14519458080961,0.19921875,11.085,27.6538062479652,0.32,13108,0.375,13.1211211211211,0.300888221287058,0.203125,left
2.36,5.25337986443014,0.2185,3037,0.2635,3.04004004004004,0.184212970368039,0.25390625,12.071,31.9462204337227,0.345,15090,0.404,15.1051051051051,0.265070870702385,0.23046875,left
2.013,5.19778799105927,0.17,2637,0.202,2.63963963963964,0.164250650203134,0.25,12.187,32.1254260672135,0.322,15629,0.385,15.6446446446446,0.188482450421923,0.29296875,left
1.954,4.7549973711875,0.213,2557,0.268,2.55955955955956,0.238028102995108,0.1796875,11.357,29.2815129390542,0.305,13639,0.363,13.6526526526527,0.293731859120159,0.24609375,left
2.218,5.28507332021042,0.196,2774,0.23,2.77677677677678,0.231758691100629,0.1953125,13.486,32.7287641074331,0.303,16123,0.371,16.1391391391391,0.254986152781528,0.20703125,left
3.076,6.48444292133102,0.2545,3805,0.295,3.80880880880881,0.250977936193966,0.18359375,14.763,36.4381256378535,0.355,17615,0.405,17.6326326326326,0.295058168200437,0.1640625,left
2.437,5.38172834691607,0.223,3086,0.268,3.08908908908909,0.251835119760835,0.1875,18.482,39.1113538502568,0.329,21875,0.3875,21.8968968968969,0.291537407926395,0.16796875,left
2.006,4.81601495014291,0.204,2616,0.246,2.61861861861862,0.189083012635482,0.1875,11.406,30.3436649071927,0.311,14333,0.3685,14.3473473473473,0.26479495243048,0.1796875,left
1.945,4.79092892871518,0.187,2544,0.22,2.54654654654655,0.178564383625738,0.1640625,11.837,29.8355660244615,0.329,13971,0.398,13.984984984985,0.251180681776292,0.17578125,left
3.788,8.97685913891936,0.2105,4675,0.245,4.67967967967968,0.246362710401047,0.18359375,12.847,30.8328558521587,0.311,15933,0.373,15.9489489489489,0.226579094070326,0.1875,left
3.207,6.3266894976757,0.227,4006,0.256,4.01001001001001,0.234421399938128,0.19140625,20.411,46.3195531066525,0.357,24132,0.408,24.1561561561562,0.263519402275711,0.1484375,left
1.656,4.23981131655643,0.2085,2305,0.2585,2.30730730730731,0.147521395012029,0.25,11.116,29.5715403724595,0.3275,13940,0.39,13.953953953954,0.230106083434137,0.21484375,left
2.252,5.98915686887562,0.1835,2827,0.2355,2.82982982982983,0.260163455636592,0.18359375,9.495,27.3999817518187,0.303,11370,0.369,11.3813813813814,0.299968944162405,0.203125,left
3.807,11.8583725696235,0.214,4664,0.258,4.66866866866867,0.281078521600425,0.1953125,12.123,29.8908848982428,0.2805,15130,0.335,15.1451451451451,0.211307809452332,0.1796875,left
14.148,30.4824539694559,0.3105,18320,0.346,18.3383383383383,0.177091800880522,0.1875,13.5,25.3991338434995,0.3885,16274,0.4305,16.2902902902903,0.295737268433177,0.2109375,right
20.131,40.1574775104214,0.342,26678,0.3915,26.7047047047047,0.132314707710014,0.2109375,20.249,39.7011208909774,0.379,24062,0.4285,24.0860860860861,0.291311762718019,0.171875,right
17.284,36.6440445365956,0.2795,22329,0.3315,22.3513513513514,0.0799886622937144,0.26953125,18.332,36.7880415352598,0.3935,21791,0.4415,21.8128128128128,0.268340807497948,0.1796875,right
19.173,39.0924161443112,0.305,24338,0.336,24.3623623623624,0.217911126109167,0.26171875,18.881,37.5563975908233,0.39,22657,0.433,22.6796796796797,0.2729283365979,0.1640625,right
17.32,36.7123412492312,0.2545,21852,0.2865,21.8738738738739,0.210183033598003,0.19921875,21.483,41.6269023589313,0.406,25898,0.442,25.9239239239239,0.266752735733268,0.19921875,right
18.025,39.1821515488877,0.334,22440,0.379,22.4624624624625,0.232087510232853,0.17578125,21.477,40.5333813047962,0.4085,25774,0.4475,25.7997997997998,0.27684565750813,0.1875,right
15.631,32.1797607200551,0.2695,20433,0.3135,20.4534534534535,0.167745962155446,0.16796875,17.906,35.6632303640598,0.368,21380,0.425,21.4014014014014,0.284844625510884,0.21484375,right
11.557,28.8230636817116,0.2055,15364,0.2415,15.3793793793794,0.143773724783435,0.2265625,13.791,24.77839784974,0.3715,16407,0.411,16.4234234234234,0.283632031613935,0.171875,right
15.579,33.7558735629816,0.27,19144,0.308,19.1631631631632,0.253023583342864,0.19140625,15.564,27.3807231460383,0.4025,19053,0.4385,19.0720720720721,0.276356099120256,0.15625,right
12.05,26.6763940591677,0.242,15826,0.273,15.8418418418418,0.148422558695513,0.234375,16.595,33.4329328656641,0.379,19424,0.424,19.4434434434434,0.331000908602018,0.1875,right
0.589,3.69932426261878,0.0705,675,0.0965,0.675675675675676,0.446599969153534,0.265625,3.196,5.61693866799345,0.3295,4003,0.395,4.00700700700701,0.255676947410671,0.16015625,right
19.443,42.4610527424839,0.2525,25776,0.2895,25.8018018018018,0.122282248099061,0.23046875,17.337,34.2369537196287,0.39,21014,0.438,21.035035035035,0.274362010410585,0.17578125,right
11.462,27.0485119738591,0.243,14520,0.284,14.5345345345345,0.192328754817785,0.21484375,14.881,27.1567118775451,0.399,18187,0.434,18.2052052052052,0.260347346979352,0.18359375,right
12.542,25.7336744364267,0.2685,15700,0.3025,15.7157157157157,0.260110720399452,0.1796875,17.504,28.2878065604246,0.417,22252,0.453,22.2742742742743,0.227105426881291,0.20703125,right
20.391,47.4452421218398,0.3315,26912,0.364,26.9389389389389,0.166979084048281,0.2421875,20.136,34.3072295587971,0.4025,24342,0.432,24.3663663663664,0.261581126531832,0.203125,right
11.48,28.1434184135474,0.244,15618,0.276,15.6336336336336,0.165360537532465,0.23046875,11.985,22.1295955679267,0.376,14115,0.424,14.1291291291291,0.322807320407686,0.17578125,right
14.509,31.535583076899,0.2275,18691,0.2585,18.7097097097097,0.224992174704781,0.20703125,18.013,34.7831424687305,0.3585,21741,0.413,21.7627627627628,0.318561962340262,0.16796875,right
15.763,35.004356871681,0.242,20286,0.286,20.3063063063063,0.206586083533326,0.21484375,20.184,37.8776187213505,0.375,23789,0.423,23.8128128128128,0.317005407298826,0.16015625,right
11.615,28.4838375223564,0.2365,16165,0.2685,16.1811811811812,0.103058052220662,0.26171875,13.572,26.3020151319248,0.3845,16558,0.431,16.5745745745746,0.319553372461054,0.15234375,right
15.182,33.1538836337464,0.2535,20423,0.2885,20.4434434434434,0.129450475163755,0.25,17.513,30.8990129292183,0.388,20672,0.423,20.6926926926927,0.315536666495672,0.1875,right
9.826,23.0557151266232,0.236,12820,0.277,12.8328328328328,0.216513089367859,0.21875,12.763,22.5901084548083,0.3725,15073,0.427,15.0880880880881,0.288855996181042,0.171875,right
10.799,24.5465068797986,0.24,13900,0.281,13.9139139139139,0.159470519938329,0.23828125,13.316,22.9906067775516,0.393,15943,0.441,15.958958958959,0.244600638428248,0.16796875,right
11.809,33.9568697026095,0.2075,15499,0.2465,15.5145145145145,0.178435794826514,0.19140625,11.267,23.6059102768777,0.365,13698,0.413,13.7117117117117,0.265039967119511,0.1640625,right
11.676,25.5104292398227,0.288,15150,0.324,15.1651651651652,0.178089367832917,0.19140625,15.829,28.2103704335835,0.394,18770,0.429,18.7887887887888,0.308029749369484,0.1796875,right
12.042,26.8001492533157,0.269,14978,0.305,14.992992992993,0.232295791571208,0.19921875,14.13,26.6648457711647,0.372,16615,0.407,16.6316316316316,0.341494901978253,0.1953125,right
13.474,31.184803991688,0.24,17158,0.285,17.1751751751752,0.200359327494254,0.1796875,15.964,28.1090376925287,0.393,19318,0.4345,19.3373373373373,0.314622825119024,0.17578125,right
12.47,27.2807991085305,0.236,16084,0.273,16.1001001001001,0.200877026931528,0.26171875,12.935,23.931046780281,0.381,15440,0.4335,15.4554554554555,0.273403665116401,0.19140625,right
10.307,26.8880084796178,0.224,12884,0.271,12.8968968968969,0.247684013377314,0.1953125,13.306,26.4506332627406,0.389,16614,0.4305,16.6306306306306,0.234983630839939,0.19140625,right
14.026,29.8632884994268,0.256,17526,0.297,17.5435435435435,0.220720414165883,0.234375,15.184,28.7990624847407,0.3805,17780,0.41,17.7977977977978,0.27259257264525,0.203125,right
12.734,27.5244255162574,0.239,15984,0.28,16,0.202307568433752,0.2109375,14.801,25.9410678269033,0.3895,17944,0.439,17.961961961962,0.280858811846685,0.1875,right
10.35,26.1878597827314,0.235,13112,0.2835,13.1251251251251,0.204005734882521,0.21875,14.336,35.7278322880076,0.32,17745,0.376,17.7627627627628,0.255421951483633,0.25,right
12.316,32.2941171113254,0.185,15384,0.214,15.3993993993994,0.210067546138641,0.1875,12.596,28.0611475175197,0.361,15026,0.421,15.041041041041,0.297045396001895,0.16796875,right
11.591,32.2702494567365,0.19,15350,0.221,15.3653653653654,0.222927974358393,0.19921875,9.151,21.7876800049936,0.3205,11205,0.3775,11.2162162162162,0.241280629713001,0.1796875,right
11.296,26.0922977140765,0.207,14616,0.233,14.6306306306306,0.172825095523155,0.171875,11.095,24.5702055343459,0.34,13220,0.3945,13.2332332332332,0.271330372462388,0.20703125,right
12.25,28.1610369127275,0.209,16428,0.233,16.4444444444444,0.172227112842725,0.1953125,12.034,26.2896557603937,0.3135,14953,0.3635,14.967967967968,0.173925490851208,0.21484375,right
13.564,30.9753127506406,0.244,17422,0.28,17.4394394394394,0.198745056952588,0.19140625,11.791,29.9060696180558,0.3015,14446,0.3565,14.4604604604605,0.262359361150836,0.16796875,right
17.476,39.8210245975665,0.245,21638,0.284,21.6596596596597,0.313962932652663,0.16015625,12.077,24.4273003010975,0.31,13932,0.363,13.9459459459459,0.337706390652339,0.1796875,right
13.781,29.68873523746,0.266,17354,0.31,17.3713713713714,0.243683987101026,0.20703125,13.378,28.4512214149059,0.343,16910,0.3835,16.9269269269269,0.208614606964752,0.1953125,right
12.274,27.1253018416386,0.217,16350,0.2425,16.3663663663664,0.168876815135243,0.1796875,11.36,24.9528355102181,0.33,13522,0.372,13.5355355355355,0.252908899363443,0.2109375,right
11.873,24.3923553598253,0.246,15026,0.272,15.041041041041,0.229559704356814,0.1796875,13.657,27.9765437465031,0.3045,15615,0.3385,15.6306306306306,0.319222116017695,0.171875,right
16.058,30.0373434244775,0.297,19872,0.336,19.8918918918919,0.243442362767977,0.1875,15.887,30.2006125765687,0.3585,19081,0.4125,19.1001001001001,0.281502234143435,0.18359375,right
13.444,27.1189232824609,0.301,17774,0.33,17.7917917917918,0.126078932773574,0.17578125,15.274,28.811872552821,0.3705,18032,0.4115,18.0500500500501,0.302692093718589,0.21484375,right
14.938,33.1990662519294,0.2695,18559,0.3125,18.5775775775776,0.22203791332447,0.16796875,15.42,28.7584770111353,0.3705,18593,0.4235,18.6116116116116,0.282629455594715,0.171875,right
15.636,33.7512370143673,0.227,19708,0.269,19.7277277277277,0.188342343350049,0.22265625,11.408,25.8222772039958,0.327,14266,0.373,14.2802802802803,0.255108809944484,0.21484375,right
16.771,41.2533028980711,0.2325,20595,0.2695,20.6156156156156,0.246443780322475,0.203125,15.336,33.7296308903611,0.366,18603,0.423,18.6216216216216,0.263627503925795,0.1796875,right
15.472,33.3495727109059,0.2745,19977,0.3135,19.996996996997,0.194828388733261,0.20703125,16.048,35.2773014840988,0.3305,19605,0.3725,19.6246246246246,0.25041753300707,0.2578125,right
15.003,30.8780666493225,0.261,19178,0.303,19.1971971971972,0.198780033430762,0.23046875,15.447,32.2676773257698,0.381,19383,0.4275,19.4024024024024,0.23511417253251,0.19921875,right
